ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,timestamp,date,hour,day_of_week,month,year,seconds_played,minutes_played,artist_name,track_name,album_name
2025-03-01T06:47:57Z,ios,225130,MX,155.133.15.206,Saturn,Sleeping At Last,Atlas: I,spotify:track:3tJjZMHLqhD8DaGgdBICnc,,,,,,,,fwdbtn,unexpected-exit-while-paused,False,False,False,1740797048.0,False,2025-03-01 06:47:57+00:00,2025-03-01,6,Saturday,3,2025,225.13,3.7521666666666667,Sleeping At Last,Saturn,Atlas: I
2025-03-01T06:51:11Z,ios,145263,MX,155.133.15.199,I Believe,Asake,Work Of Art,spotify:track:4PKxskDMb62jvG5Li46vkH,,,,,,,,clickrow,trackdone,True,False,False,1740811697.0,False,2025-03-01 06:51:11+00:00,2025-03-01,6,Saturday,3,2025,145.263,2.42105,Asake,I Believe,Work Of Art
2025-03-01T06:54:49Z,ios,212662,MX,155.133.15.199,Power Rangers,Teni,Power Rangers,spotify:track:5FX6roFt99Mz2erVg8t5sN,,,,,,,,fwdbtn,trackdone,False,False,True,1740811877.0,False,2025-03-01 06:54:49+00:00,2025-03-01,6,Saturday,3,2025,212.662,3.544366666666667,Teni,Power Rangers,Power Rangers
2025-03-01T06:57:04Z,ios,134609,MX,155.133.15.199,Jo Vibe Remix,JoBlaq,Jo Vibe Remix,spotify:track:0Z9FI7KCUie4rowDZMJvbK,,,,,,,,trackdone,trackdone,False,False,True,1740812089.0,False,2025-03-01 06:57:04+00:00,2025-03-01,6,Saturday,3,2025,134.609,2.2434833333333333,JoBlaq,Jo Vibe Remix,Jo Vibe Remix
2025-03-01T07:00:43Z,ios,202605,MX,155.133.15.199,Ex Convict,Shallipopi,Ex Convict,spotify:track:5O7fTE396BVFRTkQv5ENSo,,,,,,,,fwdbtn,trackdone,False,False,True,1740812241.0,False,2025-03-01 07:00:43+00:00,2025-03-01,7,Saturday,3,2025,202.605,3.37675,Shallipopi,Ex Convict,Ex Convict
2025-03-01T07:06:06Z,ios,193567,MX,155.133.15.199,Constantly,Hyce,Constantly,spotify:track:3MldGIMtPcupNBI4Dnxolr,,,,,,,,trackdone,trackdone,False,False,False,1740812443.0,False,2025-03-01 07:06:06+00:00,2025-03-01,7,Saturday,3,2025,193.567,3.226116666666667,Hyce,Constantly,Constantly
2025-03-01T07:09:34Z,ios,206948,MX,155.133.15.199,Funds (feat. ODUMODUBLVCK & Chike),Davido,Funds (feat. ODUMODUBLVCK & Chike),spotify:track:7LZkMeX1k8PXQJ0SVYn1A5,,,,,,,,trackdone,trackdone,False,False,False,1740812766.0,False,2025-03-01 07:09:34+00:00,2025-03-01,7,Saturday,3,2025,206.948,3.4491333333333336,Davido,Funds (feat. ODUMODUBLVCK & Chike),Funds (feat. ODUMODUBLVCK & Chike)
2025-03-01T16:28:24Z,ios,137638,MX,155.133.15.199,Finesse,Pheelz,Finesse,spotify:track:4Gasn91fsCefnN8zM5GjA8,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1740812974.0,False,2025-03-01 16:28:24+00:00,2025-03-01,16,Saturday,3,2025,137.638,2.293966666666667,Pheelz,Finesse,Finesse
2025-03-01T16:34:16Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,clickrow,trackdone,False,False,False,1740846516.0,False,2025-03-01 16:34:16+00:00,2025-03-01,16,Saturday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-01T16:38:10Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740846856.0,False,2025-03-01 16:38:10+00:00,2025-03-01,16,Saturday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-01T16:42:04Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740847090.0,False,2025-03-01 16:42:04+00:00,2025-03-01,16,Saturday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-01T16:55:24Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740847324.0,False,2025-03-01 16:55:24+00:00,2025-03-01,16,Saturday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-01T17:21:03Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740848124.0,False,2025-03-01 17:21:03+00:00,2025-03-01,17,Saturday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-01T17:39:44Z,ios,226610,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,logout,False,False,False,1740849663.0,False,2025-03-01 17:39:44+00:00,2025-03-01,17,Saturday,3,2025,226.61,3.7768333333333337,Ruth B.,Dandelions,Safe Haven
2025-03-02T03:08:57Z,ios,236062,US,94.140.9.106,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,Icarus Falls,spotify:track:3e7sxremeOE3wTySiOhGiP,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1740802540.0,False,2025-03-02 03:08:57+00:00,2025-03-02,3,Sunday,3,2025,236.062,3.934366666666667,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls
2025-03-02T04:31:50Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740889675.0,False,2025-03-02 04:31:50+00:00,2025-03-02,4,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T04:36:58Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740889910.0,False,2025-03-02 04:36:58+00:00,2025-03-02,4,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T04:40:52Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740890218.0,False,2025-03-02 04:40:52+00:00,2025-03-02,4,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T04:44:46Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740890452.0,False,2025-03-02 04:44:46+00:00,2025-03-02,4,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T04:48:40Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740890686.0,False,2025-03-02 04:48:40+00:00,2025-03-02,4,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T04:52:34Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740890920.0,False,2025-03-02 04:52:34+00:00,2025-03-02,4,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T06:14:23Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740891154.0,False,2025-03-02 06:14:23+00:00,2025-03-02,6,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T06:18:17Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740896063.0,False,2025-03-02 06:18:17+00:00,2025-03-02,6,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T06:22:11Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740896297.0,False,2025-03-02 06:22:11+00:00,2025-03-02,6,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T06:26:06Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740896531.0,False,2025-03-02 06:26:06+00:00,2025-03-02,6,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T06:30:00Z,ios,233720,MX,155.133.15.203,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740896766.0,False,2025-03-02 06:30:00+00:00,2025-03-02,6,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T11:16:55Z,ios,178030,MX,155.133.15.206,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,True,1740897000.0,False,2025-03-02 11:16:55+00:00,2025-03-02,11,Sunday,3,2025,178.03,2.9671666666666665,Ruth B.,Dandelions,Safe Haven
2025-03-02T11:28:31Z,ios,614504,MX,155.133.15.207,Jireh (feat. Chandler Moore & Naomi Raine),Elevation Worship,Old Church Basement,spotify:track:1goiRWxiG3GTlODrdDZ7NR,,,,,,,,backbtn,trackdone,False,False,False,1740914265.0,False,2025-03-02 11:28:31+00:00,2025-03-02,11,Sunday,3,2025,614.504,10.241733333333334,Elevation Worship,Jireh (feat. Chandler Moore & Naomi Raine),Old Church Basement
2025-03-02T11:38:23Z,ios,590445,MX,155.133.15.207,Jireh (feat. Chandler Moore & Naomi Raine),Elevation Worship,Old Church Basement,spotify:track:1goiRWxiG3GTlODrdDZ7NR,,,,,,,,trackdone,endplay,False,True,False,1740914911.0,False,2025-03-02 11:38:23+00:00,2025-03-02,11,Sunday,3,2025,590.445,9.840750000000002,Elevation Worship,Jireh (feat. Chandler Moore & Naomi Raine),Old Church Basement
2025-03-02T11:48:17Z,ios,518460,MX,155.133.15.207,Before and After (feat. Amanda Cook),Elevation Worship,Old Church Basement,spotify:track:1JICbpzjKvImlgKQOu7pf1,,,,,,,,fwdbtn,trackdone,False,False,False,1740915566.0,False,2025-03-02 11:48:17+00:00,2025-03-02,11,Sunday,3,2025,518.46,8.641,Elevation Worship,Before and After (feat. Amanda Cook),Old Church Basement
2025-03-02T11:57:48Z,ios,551086,MX,155.133.15.207,Build Your Church (feat. Naomi Raine & Chris Brown),Elevation Worship,Old Church Basement,spotify:track:20eBRnBU8rtwt18XtTnOHC,,,,,,,,trackdone,trackdone,False,False,False,1740916097.0,False,2025-03-02 11:57:48+00:00,2025-03-02,11,Sunday,3,2025,551.086,9.184766666666667,Elevation Worship,Build Your Church (feat. Naomi Raine & Chris Brown),Old Church Basement
2025-03-02T12:04:32Z,ios,401817,MX,155.133.15.207,Old Church Basement (feat. Dante Bowe),Elevation Worship,Old Church Basement,spotify:track:5j4EazAPhtFyHhwNpbNzEx,,,,,,,,trackdone,trackdone,False,False,False,1740916668.0,False,2025-03-02 12:04:32+00:00,2025-03-02,12,Sunday,3,2025,401.817,6.69695,Elevation Worship,Old Church Basement (feat. Dante Bowe),Old Church Basement
2025-03-02T14:55:55Z,ios,267706,MX,155.133.15.200,Like That,Future,WE DON'T TRUST YOU,spotify:track:2tudvzsrR56uom6smgOcSf,,,,,,,,clickrow,trackdone,False,False,False,1740927058.0,False,2025-03-02 14:55:55+00:00,2025-03-02,14,Sunday,3,2025,267.706,4.461766666666667,Future,Like That,WE DON'T TRUST YOU
2025-03-02T14:59:56Z,ios,228266,MX,155.133.15.200,Type Shit,Future,WE DON'T TRUST YOU,spotify:track:28drn6tQo95MRvO0jQEo5C,,,,,,,,trackdone,trackdone,False,False,False,1740927355.0,False,2025-03-02 14:59:56+00:00,2025-03-02,14,Sunday,3,2025,228.266,3.8044333333333333,Future,Type Shit,WE DON'T TRUST YOU
2025-03-02T15:03:16Z,ios,199920,MX,155.133.15.200,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,HEROES & VILLAINS,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,,,,,,,,trackdone,trackdone,False,False,False,1740927596.0,False,2025-03-02 15:03:16+00:00,2025-03-02,15,Sunday,3,2025,199.92,3.332,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),HEROES & VILLAINS
2025-03-02T15:06:31Z,ios,194786,MX,155.133.15.200,Trance (with Travis Scott & Young Thug),Metro Boomin,HEROES & VILLAINS,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,,,,,,,,trackdone,trackdone,False,False,False,1740927796.0,False,2025-03-02 15:06:31+00:00,2025-03-02,15,Sunday,3,2025,194.786,3.2464333333333335,Metro Boomin,Trance (with Travis Scott & Young Thug),HEROES & VILLAINS
2025-03-02T15:10:13Z,ios,221520,MX,155.133.15.200,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,HEROES & VILLAINS,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,,,,,,,,trackdone,trackdone,False,False,False,1740927991.0,False,2025-03-02 15:10:13+00:00,2025-03-02,15,Sunday,3,2025,221.52,3.692,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS
2025-03-02T15:13:15Z,ios,182666,MX,155.133.15.200,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,HEROES & VILLAINS,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,,,,,,,,fwdbtn,trackdone,False,False,False,1740928213.0,False,2025-03-02 15:13:15+00:00,2025-03-02,15,Sunday,3,2025,182.666,3.044433333333333,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],HEROES & VILLAINS
2025-03-02T15:16:31Z,ios,194963,MX,155.133.15.200,Runnin,21 Savage,SAVAGE MODE II,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,,,,,,,,trackdone,trackdone,False,False,False,1740928395.0,False,2025-03-02 15:16:31+00:00,2025-03-02,15,Sunday,3,2025,194.963,3.2493833333333333,21 Savage,Runnin,SAVAGE MODE II
2025-03-02T15:19:45Z,ios,193591,MX,155.133.15.200,Glock In My Lap,21 Savage,SAVAGE MODE II,spotify:track:6pcywuOeGGWeOQzdUyti6k,,,,,,,,trackdone,trackdone,False,False,False,1740928591.0,False,2025-03-02 15:19:45+00:00,2025-03-02,15,Sunday,3,2025,193.591,3.226516666666667,21 Savage,Glock In My Lap,SAVAGE MODE II
2025-03-02T15:23:09Z,ios,203266,MX,155.133.15.200,Space Cadet (feat. Gunna),Metro Boomin,NOT ALL HEROES WEAR CAPES,spotify:track:1fewSx2d5KIZ04wsooEBOz,,,,,,,,trackdone,trackdone,False,False,False,1740928785.0,False,2025-03-02 15:23:09+00:00,2025-03-02,15,Sunday,3,2025,203.266,3.3877666666666664,Metro Boomin,Space Cadet (feat. Gunna),NOT ALL HEROES WEAR CAPES
2025-03-02T15:25:59Z,ios,169840,MX,155.133.15.200,Cinderella,Future,WE DON'T TRUST YOU,spotify:track:0hKtu53OlIFXVuYkZwcn3o,,,,,,,,trackdone,trackdone,False,False,False,1740928989.0,False,2025-03-02 15:25:59+00:00,2025-03-02,15,Sunday,3,2025,169.84,2.8306666666666667,Future,Cinderella,WE DON'T TRUST YOU
2025-03-02T15:28:46Z,ios,166093,MX,155.133.15.200,Overdue (with Travis Scott),Metro Boomin,NOT ALL HEROES WEAR CAPES,spotify:track:6LyAwkJsHlW7RQ8S1cYAtM,,,,,,,,trackdone,trackdone,False,False,False,1740929159.0,False,2025-03-02 15:28:46+00:00,2025-03-02,15,Sunday,3,2025,166.093,2.7682166666666665,Metro Boomin,Overdue (with Travis Scott),NOT ALL HEROES WEAR CAPES
2025-03-02T15:33:02Z,ios,256026,MX,155.133.15.200,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",Metro Boomin,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE,spotify:track:6Ec5LeRzkisa5KJtwLfOoW,,,,,,,,trackdone,trackdone,False,False,False,1740929326.0,False,2025-03-02 15:33:02+00:00,2025-03-02,15,Sunday,3,2025,256.026,4.2671,Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE
2025-03-02T15:36:13Z,ios,190331,MX,155.133.15.200,Rich Nigga Shit (feat. Young Thug),21 Savage,SAVAGE MODE II,spotify:track:3ruoIF2UnoXdzK8mR61ebq,,,,,,,,trackdone,trackdone,False,False,False,1740929582.0,False,2025-03-02 15:36:13+00:00,2025-03-02,15,Sunday,3,2025,190.331,3.1721833333333334,21 Savage,Rich Nigga Shit (feat. Young Thug),SAVAGE MODE II
2025-03-02T15:46:11Z,ios,225717,MX,155.133.15.200,We Still Don't Trust You,Future,WE STILL DON'T TRUST YOU,spotify:track:7sVbKoBdhXtYCEOO6qC1SN,,,,,,,,trackdone,logout,False,False,False,1740929773.0,False,2025-03-02 15:46:11+00:00,2025-03-02,15,Sunday,3,2025,225.717,3.76195,Future,We Still Don't Trust You,WE STILL DON'T TRUST YOU
2025-03-02T16:31:28Z,ios,233720,MX,155.133.15.200,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,clickrow,trackdone,False,False,False,1740932855.0,False,2025-03-02 16:31:28+00:00,2025-03-02,16,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T20:11:01Z,ios,233720,US,94.140.9.223,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,clickrow,trackdone,False,False,False,1740946027.0,False,2025-03-02 20:11:01+00:00,2025-03-02,20,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T20:14:53Z,ios,208293,US,94.140.9.223,28 (with Dean Lewis),Ruth B.,28 (with Dean Lewis),spotify:track:3fajzhEHSdlSmY31dORz9M,,,,,,,,clickrow,trackdone,False,False,False,1740946286.0,False,2025-03-02 20:14:53+00:00,2025-03-02,20,Sunday,3,2025,208.293,3.47155,Ruth B.,28 (with Dean Lewis),28 (with Dean Lewis)
2025-03-02T20:18:22Z,ios,207973,US,94.140.9.223,Superficial Love,Ruth B.,The Intro,spotify:track:5hwh37sTi84MVhCBMWzhGE,,,,,,,,trackdone,trackdone,False,False,False,1740946493.0,False,2025-03-02 20:18:22+00:00,2025-03-02,20,Sunday,3,2025,207.973,3.466216666666667,Ruth B.,Superficial Love,The Intro
2025-03-02T20:23:26Z,ios,303653,US,94.140.9.223,If By Chance,Ruth B.,Safe Haven,spotify:track:21dpBHPTV7ythCHBI6Slcw,,,,,,,,trackdone,trackdone,False,False,False,1740946702.0,False,2025-03-02 20:23:26+00:00,2025-03-02,20,Sunday,3,2025,303.653,5.060883333333334,Ruth B.,If By Chance,Safe Haven
2025-03-02T20:27:49Z,ios,233720,US,94.140.9.223,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,backbtn,trackdone,False,False,False,1740947036.0,False,2025-03-02 20:27:49+00:00,2025-03-02,20,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-02T20:35:39Z,ios,465040,US,94.140.9.223,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,backbtn,trackdone,False,False,False,1740947275.0,False,2025-03-02 20:35:39+00:00,2025-03-02,20,Sunday,3,2025,465.04,7.750666666666667,Ruth B.,Dandelions,Safe Haven
2025-03-02T20:39:34Z,ios,233720,US,94.140.9.223,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740947739.0,False,2025-03-02 20:39:34+00:00,2025-03-02,20,Sunday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T03:23:19Z,ios,233720,US,86.48.9.191,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740947974.0,False,2025-03-03 03:23:19+00:00,2025-03-03,3,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T03:27:17Z,ios,233720,US,86.48.9.191,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740972199.0,False,2025-03-03 03:27:17+00:00,2025-03-03,3,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T03:31:11Z,ios,233720,US,86.48.9.191,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740972437.0,False,2025-03-03 03:31:11+00:00,2025-03-03,3,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T03:34:14Z,ios,40470,MX,155.133.15.200,Lost Boy,Ruth B.,Safe Haven,spotify:track:0zMzyHAeMvwq5CRstru1Fp,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1740933088.0,False,2025-03-03 03:34:14+00:00,2025-03-03,3,Monday,3,2025,40.47,0.6745,Ruth B.,Lost Boy,Safe Haven
2025-03-03T03:34:21Z,ios,187580,US,86.48.9.191,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,remote,False,False,False,1740972671.0,False,2025-03-03 03:34:21+00:00,2025-03-03,3,Monday,3,2025,187.58,3.1263333333333336,Ruth B.,Dandelions,Safe Haven
2025-03-03T03:35:05Z,ios,45070,MX,155.133.15.200,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,remote,trackdone,False,False,False,1740972860.0,False,2025-03-03 03:35:05+00:00,2025-03-03,3,Monday,3,2025,45.07,0.7511666666666666,Ruth B.,Dandelions,Safe Haven
2025-03-03T03:38:59Z,ios,233720,MX,155.133.15.200,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740972905.0,False,2025-03-03 03:38:59+00:00,2025-03-03,3,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T04:09:21Z,ios,233720,MX,155.133.15.204,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740973139.0,False,2025-03-03 04:09:21+00:00,2025-03-03,4,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T06:57:34Z,ios,263180,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740974961.0,False,2025-03-03 06:57:34+00:00,2025-03-03,6,Monday,3,2025,263.18,4.386333333333334,Ruth B.,Dandelions,Safe Haven
2025-03-03T07:01:28Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740985054.0,False,2025-03-03 07:01:28+00:00,2025-03-03,7,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T07:10:48Z,ios,230880,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740985288.0,False,2025-03-03 07:10:48+00:00,2025-03-03,7,Monday,3,2025,230.88,3.848,Ruth B.,Dandelions,Safe Haven
2025-03-03T07:21:15Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740985848.0,False,2025-03-03 07:21:15+00:00,2025-03-03,7,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T07:44:15Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740986475.0,False,2025-03-03 07:44:15+00:00,2025-03-03,7,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T08:14:19Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740987855.0,False,2025-03-03 08:14:19+00:00,2025-03-03,8,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T08:31:26Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740989659.0,False,2025-03-03 08:31:26+00:00,2025-03-03,8,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T08:37:04Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,True,1740990686.0,False,2025-03-03 08:37:04+00:00,2025-03-03,8,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T08:40:58Z,ios,233720,MX,155.133.15.199,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,trackdone,False,False,False,1740991024.0,False,2025-03-03 08:40:58+00:00,2025-03-03,8,Monday,3,2025,233.72,3.8953333333333333,Ruth B.,Dandelions,Safe Haven
2025-03-03T11:30:31Z,ios,204910,MX,155.133.15.200,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1740991258.0,False,2025-03-03 11:30:31+00:00,2025-03-03,11,Monday,3,2025,204.91,3.4151666666666665,Ruth B.,Dandelions,Safe Haven
